location,repetitions
f0070.wav,36
f0071.wav,58
f0072.wav,60
f0073.wav,39
f0074.wav,46
f0075.wav,37
f0076.wav,34
f0077.wav,45
f0078.wav,38
f0079.wav,75
f0080.wav,32
f0081.wav,42
f0082.wav,29
f0083.wav,48
f0084.wav,57
f0085.wav,39
f0086.wav,46
f0087.wav,34
f0088.wav,44
f0089.wav,25
f0090.wav,59
f0091.wav,46
f0092.wav,47
f0093.wav,35
f0094.wav,41
f0095.wav,63
f0096.wav,30
f0097.wav,72
f0098.wav,36
f0099.wav,33
f0100.wav,39
f0101.wav,37
f0102.wav,52
f0103.wav,28
f0104.wav,34
f0105.wav,56
f0106.wav,46
f0107.wav,41
f0108.wav,44
f0109.wav,42
f0110.wav,46
f0111.wav,51
f0112.wav,21
f0113.wav,32
f0114.wav,31
